id_mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
1510762,2024,NOVIEMBRE,LUNES,2024-11-04,20,Robo,Robo total,NO,NO,PALERMO,14,-34.591555,-58.432573,1
1510763,2024,NOVIEMBRE,LUNES,2024-11-04,7,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.564668,-58.46457,1
1510764,2024,NOVIEMBRE,LUNES,2024-11-04,15,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.610142,-58.414666,1
1510765,2024,NOVIEMBRE,LUNES,2024-11-04,18,Robo,Robo total,NO,NO,CHACARITA,15,-34.584799,-58.455316,1
1510766,2024,NOVIEMBRE,LUNES,2024-11-04,6,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.662608,-58.475672,1
1510767,2024,NOVIEMBRE,LUNES,2024-11-04,18,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.680814,-58.476357,1
1510768,2024,NOVIEMBRE,LUNES,2024-11-04,11,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.630679,-58.434389,1
1510769,2024,NOVIEMBRE,LUNES,2024-11-04,16,Hurto,Hurto total,NO,NO,MATADEROS,9,-34.648932,-58.490615,1
1510770,2024,NOVIEMBRE,LUNES,2024-11-04,20,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.610936,-58.400236,1
1510771,2024,NOVIEMBRE,MARTES,2024-11-05,20,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.60461,-58.406072,1
1510772,2024,NOVIEMBRE,MARTES,2024-11-05,10,Hurto,Hurto total,NO,NO,PALERMO,14,-34.577472,-58.439153,1
1510773,2024,NOVIEMBRE,MARTES,2024-11-05,2,Hurto,Hurto total,NO,NO,CHACARITA,15,-34.584131,-58.445685,1
1510774,2024,NOVIEMBRE,MARTES,2024-11-05,23,Robo,Robo total,NO,NO,RECOLETA,2,-34.594707,-58.388205,1
1510775,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.612923,-58.39657,1
1510776,2024,NOVIEMBRE,MARTES,2024-11-05,10,Hurto,Hurto total,NO,NO,FLORES,7,-34.635675,-58.465928,1
1510777,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,MONTE CASTRO,10,-34.621886,-58.501605,1
1510778,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,RETIRO,1,-34.598071,-58.384106,1
1510779,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.64275,-58.416108,1
1510780,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo total,NO,NO,FLORESTA,10,-34.626501,-58.489754,1
1510781,2024,NOVIEMBRE,MARTES,2024-11-05,10,Robo,Robo total,NO,NO,MONTE CASTRO,10,-34.61344,-58.5074,1
1510782,2024,NOVIEMBRE,MARTES,2024-11-05,9,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.624312,-58.450654,1
1510783,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.674468,-58.468946,1
1510784,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,FLORESTA,10,-34.631178,-58.485699,1
1510785,2024,NOVIEMBRE,MARTES,2024-11-05,11,Hurto,Hurto total,NO,NO,FLORES,7,-34.626373,-58.456457,1
1510786,2024,NOVIEMBRE,MARTES,2024-11-05,0,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.608831,-58.37473,1
1510787,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.627062,-58.4408,1
1510788,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,BARRACAS,4,-34.653709,-58.380741,1
1510789,2024,NOVIEMBRE,MARTES,2024-11-05,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,10,-34.635297,-58.487366,1
1510790,2024,NOVIEMBRE,MARTES,2024-11-05,8,Hurto,Hurto total,NO,NO,CONSTITUCION,1,-34.626035,-58.37782,1
1510791,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,FLORES,7,-34.636909,-58.460142,1
1510792,2024,NOVIEMBRE,MARTES,2024-11-05,14,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.632047,-58.45222,1
1510793,2024,NOVIEMBRE,MARTES,2024-11-05,17,Robo,Robo automotor,SI,NO,PALERMO,14,-34.567919,-58.401943,1
1510794,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto automotor,NO,NO,FLORES,7,-34.619522,-58.459954,1
1510795,2024,NOVIEMBRE,MARTES,2024-11-05,7,Hurto,Hurto total,NO,NO,BOEDO,5,-34.635975,-58.420889,1
1510796,2024,NOVIEMBRE,MARTES,2024-11-05,20,Hurto,Hurto total,NO,NO,PALERMO,14,-34.558437,-58.410583,1
1510797,2024,NOVIEMBRE,MARTES,2024-11-05,8,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.561368,-58.488781,1
1510798,2024,NOVIEMBRE,MARTES,2024-11-05,15,Hurto,Hurto total,NO,NO,COGHLAN,12,-34.558814,-58.47961,1
1510799,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo total,NO,NO,CABALLITO,6,-34.616739,-58.44149,1
1510800,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.563436,-58.507087,1
1510801,2024,NOVIEMBRE,MARTES,2024-11-05,6,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.636311,-58.444685,1
1510802,2024,NOVIEMBRE,MARTES,2024-11-05,20,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.607032,-58.382843,1
1510803,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,SAN NICOLAS,1,-34.603438,-58.382648,1
1510804,2024,NOVIEMBRE,MARTES,2024-11-05,14,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.610171,-58.388832,1
1510805,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo total,NO,SI,PALERMO,14,-34.575163,-58.435559,1
1510806,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto automotor,NO,NO,BELGRANO,13,-34.553412,-58.457117,1
1510807,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.603152,-58.37049,1
1510808,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,SI,NO,PARQUE PATRICIOS,4,-34.644936,-58.40083,1
1510809,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.63185,-58.406224,1
1510810,2024,NOVIEMBRE,MARTES,2024-11-05,22,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610336,-58.414506,1
1510811,2024,NOVIEMBRE,MARTES,2024-11-05,9,Robo,Robo total,NO,NO,ALMAGRO,5,-34.60193,-58.419129,1
1510812,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,FLORES,7,-34.636829,-58.460067,1
1510813,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.618697,-58.38376,1
1510814,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,CABALLITO,6,-34.613697,-58.436099,1
1510815,2024,NOVIEMBRE,MARTES,2024-11-05,17,Robo,Robo total,NO,NO,FLORES,7,-34.638944,-58.455515,1
1510816,2024,NOVIEMBRE,MARTES,2024-11-05,13,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.68196,-58.473881,1
1510817,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.606203,-58.454255,1
1510818,2024,NOVIEMBRE,MARTES,2024-11-05,14,Robo,Robo total,NO,NO,NUEVA POMPEYA,4,-34.645484,-58.415472,1
1510819,2024,NOVIEMBRE,MARTES,2024-11-05,6,Hurto,Hurto total,NO,NO,BELGRANO,13,-34.558422,-58.463967,1
1510820,2024,NOVIEMBRE,MARTES,2024-11-05,10,Robo,Robo total,NO,NO,RETIRO,1,-34.589397,-58.371309,1
1510821,2024,NOVIEMBRE,MARTES,2024-11-05,20,Robo,Robo total,SI,NO,PARQUE PATRICIOS,4,-34.637918,-58.399925,1
1510822,2024,NOVIEMBRE,MARTES,2024-11-05,16,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3,-34.620482,-58.400884,1
1510823,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.642474,-58.407642,1
1510824,2024,NOVIEMBRE,MARTES,2024-11-05,13,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.604562,-58.405475,1
1510825,2024,NOVIEMBRE,MARTES,2024-11-05,18,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.607024,-58.376979,1
1510826,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.639383,-58.411726,1
1510827,2024,NOVIEMBRE,MARTES,2024-11-05,18,Robo,Robo total,NO,NO,BALVANERA,3,-34.605224,-58.405539,1
1510828,2024,NOVIEMBRE,MARTES,2024-11-05,16,Robo,Robo total,NO,NO,RETIRO,1,-34.591094,-58.374291,1
1510829,2024,NOVIEMBRE,MARTES,2024-11-05,20,Robo,Robo total,NO,NO,FLORES,7,-34.651187,-58.443326,1
1510830,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,RETIRO,1,-34.597985,-58.374035,1
1510831,2024,NOVIEMBRE,MARTES,2024-11-05,0,Robo,Robo total,NO,NO,BALVANERA,3,-34.605109,-58.40943,1
1510832,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo total,NO,NO,BALVANERA,3,-34.599756,-58.397927,1
1510833,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.553539,-58.47949,1
1510834,2024,NOVIEMBRE,MARTES,2024-11-05,13,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.607678,-58.405089,1
1510835,2024,NOVIEMBRE,MARTES,2024-11-05,17,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.624081,-58.40411,1
1510836,2024,NOVIEMBRE,MARTES,2024-11-05,14,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.633168,-58.400037,1
1510837,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,VILLA PUEYRREDON,12,-34.575193,-58.508343,1
1510838,2024,NOVIEMBRE,MARTES,2024-11-05,12,Robo,Robo total,NO,NO,BALVANERA,3,-34.608853,-58.405332,1
1510839,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.60864,-58.436217,1
1510840,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.54471,-58.471886,1
1510841,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.574372,-58.502793,1
1510842,2024,NOVIEMBRE,MARTES,2024-11-05,20,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.555014,-58.489398,1
1510843,2024,NOVIEMBRE,MARTES,2024-11-05,20,Robo,Robo total,NO,NO,CABALLITO,6,-34.619845,-58.437189,1
1510844,2024,NOVIEMBRE,MARTES,2024-11-05,22,Robo,Robo total,NO,SI,PALERMO,14,-34.580026,-58.436789,1
1510845,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto total,NO,NO,SAAVEDRA,12,-34.555153,-58.492394,1
1510846,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.607343,-58.399263,1
1510847,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.546355,-58.478012,1
1510848,2024,NOVIEMBRE,MARTES,2024-11-05,12,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.547309,-58.484506,1
1510849,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,CABALLITO,6,-34.611072,-58.443076,1
1510850,2024,NOVIEMBRE,MARTES,2024-11-05,10,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.60821,-58.395396,1
1510851,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.622298,-58.428958,1
1510852,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.547137,-58.473659,1
1510853,2024,NOVIEMBRE,MARTES,2024-11-05,23,Robo,Robo total,NO,NO,CABALLITO,6,-34.61219,-58.45533,1
1510854,2024,NOVIEMBRE,MARTES,2024-11-05,13,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.620534,-58.39569,1
1510855,2024,NOVIEMBRE,MARTES,2024-11-05,16,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.621823,-58.396334,1
1510856,2024,NOVIEMBRE,MARTES,2024-11-05,17,Robo,Robo total,NO,NO,BALVANERA,3,-34.608861,-58.406054,1
1510857,2024,NOVIEMBRE,MARTES,2024-11-05,19,Robo,Robo total,NO,NO,SAAVEDRA,12,-34.551878,-58.498711,1
1510858,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.61285,-58.44475,1
1510859,2024,NOVIEMBRE,MARTES,2024-11-05,20,Hurto,Hurto total,NO,NO,RETIRO,1,-34.59838,-58.378231,1
1510860,2024,NOVIEMBRE,MARTES,2024-11-05,9,Robo,Robo total,NO,NO,BALVANERA,3,-34.601058,-58.40238,1
1510861,2024,NOVIEMBRE,MARTES,2024-11-05,8,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.625764,-58.432503,1
1510862,2024,NOVIEMBRE,MARTES,2024-11-05,15,Hurto,Hurto automotor,NO,NO,BALVANERA,3,-34.602071,-58.394088,1
1510863,2024,NOVIEMBRE,MARTES,2024-11-05,2,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.602648,-58.412273,1
1510864,2024,NOVIEMBRE,MARTES,2024-11-05,0,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.599294,-58.412113,1
1510865,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,BALVANERA,3,-34.606467,-58.400704,1
1510866,2024,NOVIEMBRE,MARTES,2024-11-05,19,Robo,Robo total,NO,NO,VILLA PUEYRREDON,12,-34.582817,-58.496527,1
1510867,2024,NOVIEMBRE,MARTES,2024-11-05,3,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7,-34.627253,-58.428077,1
1510868,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,RETIRO,1,-34.591687,-58.374665,1
1510869,2024,NOVIEMBRE,MARTES,2024-11-05,10,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.604614,-58.403529,1
1510870,2024,NOVIEMBRE,MARTES,2024-11-05,23,Robo,Robo total,NO,NO,VILLA CRESPO,15,-34.597938,-58.428348,1
1510871,2024,NOVIEMBRE,MARTES,2024-11-05,5,Robo,Robo total,NO,NO,CABALLITO,6,-34.621364,-58.443305,1
1510872,2024,NOVIEMBRE,MARTES,2024-11-05,0,Robo,Robo total,NO,NO,BOCA,4,-34.63566,-58.36227,1
1510873,2024,NOVIEMBRE,MARTES,2024-11-05,23,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.627116,-58.387188,1
1510874,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,RECOLETA,2,-34.597752,-58.388266,1
1510875,2024,NOVIEMBRE,MARTES,2024-11-05,6,Hurto,Hurto automotor,NO,NO,VILLA SOLDATI,8,-34.657421,-58.443027,1
1510876,2024,NOVIEMBRE,MARTES,2024-11-05,14,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.619284,-58.44196,1
1510877,2024,NOVIEMBRE,MARTES,2024-11-05,11,Hurto,Hurto total,NO,NO,PARQUE CHACABUCO,7,-34.635093,-58.451552,1
1510878,2024,NOVIEMBRE,MARTES,2024-11-05,13,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.631487,-58.408165,1
1510879,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,FLORES,7,-34.637561,-58.463552,1
1510880,2024,NOVIEMBRE,MARTES,2024-11-05,14,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.62766,-58.389518,1
1510881,2024,NOVIEMBRE,MARTES,2024-11-05,16,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4,-34.646953,-58.413809,1
1510882,2024,NOVIEMBRE,MARTES,2024-11-05,22,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.594547,-58.447604,1
1510883,2024,NOVIEMBRE,MARTES,2024-11-05,18,Robo,Robo total,NO,NO,BARRACAS,4,-34.653346,-58.375527,1
1510884,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,SI,NO,VILLA LUGANO,8,-34.671498,-58.488922,1
1510885,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,MONTE CASTRO,10,-34.622812,-58.501703,1
1510886,2024,NOVIEMBRE,MARTES,2024-11-05,11,Hurto,Hurto automotor,NO,NO,CABALLITO,6,-34.62794,-58.44312,1
1510887,2024,NOVIEMBRE,MARTES,2024-11-05,13,Robo,Robo total,NO,NO,FLORES,7,-34.631347,-58.454173,1
1510888,2024,NOVIEMBRE,MARTES,2024-11-05,10,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3,-34.626239,-58.409566,1
1510889,2024,NOVIEMBRE,MARTES,2024-11-05,11,Hurto,Hurto total,NO,NO,BALVANERA,3,-34.611864,-58.396855,1
1510890,2024,NOVIEMBRE,MARTES,2024-11-05,20,Robo,Robo total,NO,SI,FLORES,7,-34.620756,-58.468932,1
1510891,2024,NOVIEMBRE,MARTES,2024-11-05,2,Robo,Robo total,NO,SI,RECOLETA,2,-34.570385,-58.39838,1
1510892,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.624436,-58.450836,1
1510893,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,LINIERS,9,-34.642247,-58.516322,1
1510894,2024,NOVIEMBRE,MARTES,2024-11-05,19,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.641616,-58.40094,1
1510895,2024,NOVIEMBRE,MARTES,2024-11-05,10,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.660568,-58.467445,1
1510896,2024,NOVIEMBRE,MARTES,2024-11-05,8,Hurto,Hurto total,NO,NO,COLEGIALES,13,-34.574924,-58.457086,1
1510897,2024,NOVIEMBRE,MARTES,2024-11-05,8,Hurto,Hurto automotor,NO,NO,FLORES,7,-34.627553,-58.454354,1
1510898,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto total,NO,NO,PALERMO,14,-34.575178,-58.435015,1
1510899,2024,NOVIEMBRE,MARTES,2024-11-05,16,Robo,Robo total,NO,NO,BOCA,4,-34.63319,-58.363795,1
1510900,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,BELGRANO,13,-34.547493,-58.45153,1
1510901,2024,NOVIEMBRE,MARTES,2024-11-05,11,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.60265,-58.433444,1
1510902,2024,NOVIEMBRE,MARTES,2024-11-05,21,Robo,Robo automotor,NO,NO,LINIERS,9,-34.64145,-58.517824,1
1510903,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.608818,-58.431081,1
1510904,2024,NOVIEMBRE,MARTES,2024-11-05,15,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.647319,-58.409324,1
1510905,2024,NOVIEMBRE,MARTES,2024-11-05,18,Robo,Robo total,NO,NO,LINIERS,9,-34.639055,-58.525092,1
1510906,2024,NOVIEMBRE,MARTES,2024-11-05,11,Robo,Robo total,NO,NO,SAN CRISTOBAL,3,-34.623828,-58.392307,1
1510907,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,MONTE CASTRO,10,-34.624111,-58.503587,1
1510908,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,LINIERS,9,-34.645613,-58.520799,1
1510909,2024,NOVIEMBRE,MARTES,2024-11-05,5,Hurto,Hurto total,NO,NO,CHACARITA,15,-34.587293,-58.446711,1
1510910,2024,NOVIEMBRE,MARTES,2024-11-05,8,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4,-34.643471,-58.394757,1
1510911,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,FLORES,7,-34.644026,-58.455402,1
1510912,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto automotor,NO,NO,ALMAGRO,5,-34.611418,-58.428188,1
1510913,2024,NOVIEMBRE,MARTES,2024-11-05,16,Robo,Robo total,NO,NO,PATERNAL,15,-34.60094,-58.459042,1
1510914,2024,NOVIEMBRE,MARTES,2024-11-05,7,Robo,Robo total,NO,NO,LINIERS,9,-34.640325,-58.519592,1
1510915,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.661191,-58.465646,1
1510916,2024,NOVIEMBRE,MARTES,2024-11-05,1,Robo,Robo total,SI,NO,RECOLETA,2,-34.571751,-58.400496,1
1510917,2024,NOVIEMBRE,MARTES,2024-11-05,5,Robo,Robo total,NO,NO,BOCA,4,-34.619003,-58.355675,1
1510918,2024,NOVIEMBRE,MARTES,2024-11-05,18,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.627836,-58.382163,1
1510919,2024,NOVIEMBRE,MARTES,2024-11-05,11,Hurto,Hurto total,NO,NO,CONSTITUCION,1,-34.627836,-58.382163,1
1510920,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,CABALLITO,6,-34.606547,-58.435816,1
1510921,2024,NOVIEMBRE,MARTES,2024-11-05,0,Hurto,Hurto total,NO,NO,NUEVA POMPEYA,4,-34.643871,-58.428619,1
1510922,2024,NOVIEMBRE,MARTES,2024-11-05,19,Robo,Robo total,NO,NO,PATERNAL,15,-34.601122,-58.459076,1
1510923,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,VILLA RIACHUELO,8,-34.694122,-58.46834,1
1510924,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,,,,,1
1510925,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto total,NO,NO,VILLA PUEYRREDON,12,-34.579304,-58.508698,1
1510926,2024,NOVIEMBRE,MARTES,2024-11-05,16,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.623744,-58.387185,1
1510927,2024,NOVIEMBRE,MARTES,2024-11-05,16,Hurto,Hurto total,NO,NO,CONSTITUCION,1,-34.629838,-58.384893,1
1510928,2024,NOVIEMBRE,MARTES,2024-11-05,13,Robo,Robo total,NO,NO,CONSTITUCION,1,-34.63019,-58.3827,1
1510929,2024,NOVIEMBRE,MARTES,2024-11-05,21,Hurto,Hurto total,NO,NO,PARQUE CHAS,15,-34.584972,-58.47582,1
1510930,2024,NOVIEMBRE,MARTES,2024-11-05,9,Hurto,Hurto total,NO,NO,BOEDO,5,-34.634767,-58.414411,1
1510931,2024,NOVIEMBRE,MARTES,2024-11-05,10,Hurto,Hurto total,NO,NO,BOEDO,5,-34.63238,-58.414483,1
1510932,2024,NOVIEMBRE,MARTES,2024-11-05,17,Hurto,Hurto total,NO,NO,PALERMO,14,-34.588017,-58.41162,1
1510933,2024,NOVIEMBRE,MARTES,2024-11-05,13,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.611934,-58.438048,1
1510934,2024,NOVIEMBRE,MARTES,2024-11-05,9,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4,-34.630544,-58.397735,1
1510935,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,VILLA LUGANO,8,-34.678248,-58.482086,1
1510936,2024,NOVIEMBRE,MARTES,2024-11-05,6,Robo,Robo total,NO,NO,BARRACAS,4,-34.654423,-58.401684,1
1510937,2024,NOVIEMBRE,MARTES,2024-11-05,12,Robo,Robo total,NO,NO,RETIRO,1,-34.581731,-58.381263,1
1510938,2024,NOVIEMBRE,MARTES,2024-11-05,10,Robo,Robo total,SI,NO,VILLA LUGANO,8,-34.675722,-58.49933,1
1510939,2024,NOVIEMBRE,MARTES,2024-11-05,8,Robo,Robo total,NO,NO,VILLA REAL,10,-34.617985,-58.522244,1
1510940,2024,NOVIEMBRE,MARTES,2024-11-05,13,Robo,Robo total,NO,SI,VILLA SOLDATI,8,-34.665583,-58.455596,1
1510941,2024,NOVIEMBRE,MARTES,2024-11-05,19,Robo,Robo total,NO,NO,RETIRO,1,-34.58658,-58.374068,1
1510942,2024,NOVIEMBRE,MARTES,2024-11-05,20,Hurto,Hurto total,NO,NO,CHACARITA,15,-34.589137,-58.447964,1
1510943,2024,NOVIEMBRE,MARTES,2024-11-05,14,Hurto,Hurto total,NO,NO,MONSERRAT,1,-34.609701,-58.391487,1
1510944,2024,NOVIEMBRE,MARTES,2024-11-05,20,Robo,Robo automotor,SI,NO,BARRACAS,4,-34.656312,-58.399538,1
1510945,2024,NOVIEMBRE,MARTES,2024-11-05,16,Hurto,Hurto total,NO,NO,VILLA CRESPO,15,-34.605445,-58.448676,1
1510946,2024,NOVIEMBRE,MARTES,2024-11-05,14,Robo,Robo total,SI,NO,VILLA LUGANO,8,-34.674789,-58.466394,1
1510947,2024,NOVIEMBRE,MARTES,2024-11-05,9,Hurto,Hurto total,NO,NO,CONSTITUCION,1,-34.618693,-58.38162,1
1510948,2024,NOVIEMBRE,MARTES,2024-11-05,19,Hurto,Hurto total,NO,NO,PALERMO,14,-34.578317,-58.425896,1
1510949,2024,NOVIEMBRE,MARTES,2024-11-05,18,Hurto,Hurto total,NO,NO,CHACARITA,15,-34.586471,-58.448915,1
1510950,2024,NOVIEMBRE,MARTES,2024-11-05,12,Robo,Robo total,NO,NO,VILLA LUGANO,8,-34.681907,-58.47389,1
1510951,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,SI,BALVANERA,3,-34.614442,-58.401359,1
1510952,2024,NOVIEMBRE,MARTES,2024-11-05,15,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9,-34.656725,-58.477501,1
1510953,2024,NOVIEMBRE,MARTES,2024-11-05,18,Robo,Robo total,NO,NO,VILLA SOLDATI,8,-34.659949,-58.451631,1
1510954,2024,NOVIEMBRE,MARTES,2024-11-05,7,Hurto,Hurto automotor,NO,NO,MONTE CASTRO,10,-34.62164,-58.500556,1
1510955,2024,NOVIEMBRE,MARTES,2024-11-05,16,Hurto,Hurto total,NO,NO,PATERNAL,15,-34.601591,-58.469639,1
1510956,2024,NOVIEMBRE,MARTES,2024-11-05,13,Robo,Robo total,NO,NO,SAN NICOLAS,1,-34.607719,-58.373991,1
